code,name,lat,long,tambon,amphoe,province,basin,sub_basin
WCTK,โครงการชลประทานพิษณุโลก,16.815054,100.25991,ในเมือง,เมืองพิษณุโลก,พิษณุโลก,น่าน,แม่น้ำน่านตอนล่างส่วนที่ 1
WEI011,เหนือฝายยางกะฮาด,15.639149,102.039345,กะฮาด,เนินสง่า,ชัยภูมิ,ชี,ลำน้ำชีส่วนที่ 2/2
WEI012,ท้ายฝายยางกะฮาด,15.638414,102.04003,กะฮาด,เนินสง่า,ชัยภูมิ,ชี,ลำน้ำชีส่วนที่ 2/2
WEI021,เหนือฝายยางแก้งสนามนาง,15.790654,102.30441,โนนสำราญ,แก้งสนามนาง,นครราชสีมา,ชี,ลำน้ำชีส่วนที่ 2/2
WEI022,ท้ายฝายยางแก้งสนามนาง,15.791181,102.30518,โนนสำราญ,แก้งสนามนาง,นครราชสีมา,ชี,ลำน้ำชีส่วนที่ 2/2
WEI031,เหนือฝายชนบท,16.073935,102.49413,โนนพะยอม,ชนบท,ขอนแก่น,ชี,ลำน้ำชีส่วนที่ 3
WEI032,ท้ายฝายชนบท,16.074396,102.49476,โนนพะยอม,ชนบท,ขอนแก่น,ชี,ลำน้ำชีส่วนที่ 3
WEI041,เหนือฝายหนองหวาย,16.724548,102.80351,น้ำพอง,น้ำพอง,ขอนแก่น,ชี,ลำน้ำพองตอนล่างส่วนที่ 1
WEI051,เหนือฝายมหาสารคาม,16.369139,102.947624,หนองบัว,โกสุมพิสัย,มหาสารคาม,ชี,ลำน้ำชีส่วนที่ 4/1
WEI052,ท้ายฝายมหาสารคาม,16.36599,102.94977,หนองบัว,โกสุมพิสัย,มหาสารคาม,ชี,ลำน้ำชีส่วนที่ 4/1
WEI061,เหนือฝายวังยาง,16.1994,103.472946,ลำชี,ฆ้องชัย,กาฬสินธุ์,ชี,ลำน้ำชีส่วนที่ 4/1
WEI062,ท้ายฝายวังยาง,16.200172,103.473526,ลำชี,ฆ้องชัย,กาฬสินธุ์,ชี,ลำน้ำชีส่วนที่ 4/1
WEI071,เหนือฝายร้อยเอ็ด,16.172606,103.78899,พระธาตุ,เชียงขวัญ,ร้อยเอ็ด,ชี,ลำน้ำชีส่วนที่ 4/2
WEI072,ท้ายฝายร้อยเอ็ด,16.17223,103.78976,พระธาตุ,เชียงขวัญ,ร้อยเอ็ด,ชี,ลำน้ำชีส่วนที่ 4/2
WEI081,เหนือฝายยโสธร,15.732544,104.1318,แสนสุข,พนมไพร,ร้อยเอ็ด,ชี,ลำน้ำชีตอนล่าง
WEI091,เหนือฝายธาตุน้อย,15.31053,104.45604,สหธาตุ,เขื่องใน,อุบลราชธานี,ชี,ลำน้ำชีตอนล่าง
WEI092,ท้ายฝายธาตุน้อย,15.310816,104.45696,สหธาตุ,เขื่องใน,อุบลราชธานี,ชี,ลำน้ำชีตอนล่าง
WEI101,เหนือฝายหัวนา,15.13496,104.70208,หนองแก้ว,กันทรารมย์,ศรีสะเกษ,มูล,ลำน้ำมูลส่วนที่ 3/3
WEI102,ท้ายฝายหัวนา,15.13441,104.70284,หนองแก้ว,กันทรารมย์,ศรีสะเกษ,มูล,ลำน้ำมูลส่วนที่ 3/3
WEI111,เหนือฝายราษีไศล,15.344394,104.09881,บัวหุ่ง,ราษีไศล,ศรีสะเกษ,มูล,ลำน้ำมูลส่วนที่ 3/1
WEI112,ท้ายฝายราษีไศล,15.344049,104.099304,บัวหุ่ง,ราษีไศล,ศรีสะเกษ,มูล,ลำน้ำมูลส่วนที่ 3/1
WEI121,เหนือฝายยางบ้านตะลุง,15.293477,103.540474,หนองเรือ,ชุมพลบุรี,สุรินทร์,มูล,ลำน้ำมูลส่วนที่ 2/5
WEI122,ท้ายฝายยางบ้านตะลุง,15.292877,103.54234,หนองเรือ,ชุมพลบุรี,สุรินทร์,มูล,ลำน้ำมูลส่วนที่ 2/5
WEI131,เหนือฝายยางบ้านเขว้า,15.412002,103.10234,ปะเคียบ,คูเมือง,บุรีรัมย์,มูล,ลำน้ำมูลส่วนที่ 2/3
WEI132,ท้ายฝายยางบ้านเขว้า,15.410986,103.10372,ปะเคียบ,คูเมือง,บุรีรัมย์,มูล,ลำน้ำมูลส่วนที่ 2/3
WEI141,เหนือฝายชุมพวง,15.386625,102.71879,ชุมพวง,ชุมพวง,นครราชสีมา,มูล,ลำน้ำมูลตอนบนส่วนที่ 5
WEI142,ท้ายฝายชุมพวง,15.386544,102.71913,ชุมพวง,ชุมพวง,นครราชสีมา,มูล,ลำน้ำมูลตอนบนส่วนที่ 5
WEI151,เหนือฝายพิมาย,15.227765,102.50157,ในเมือง,พิมาย,นครราชสีมา,มูล,ลำน้ำมูลตอนบนส่วนที่ 5
WGCI,ทต.สิริเวียงชัย,19.867592,99.89004,เวียงชัย,เวียงชัย,เชียงราย,โขงเหนือ,น้ำแม่ลาวส่วนที่ 2
WGHG,อบต.เปียงหลวง,19.649244,98.634834,เปียงหลวง,เวียงแหง,เชียงใหม่,ปิง,แม่น้ำแม่แตง
WGKN,ทต.หล่ายงาว,20.105713,100.50048,หล่ายงาว,เวียงแก่น,เชียงราย,โขงเหนือ,แม่น้ำโขงส่วนที่ 2
WGNA,ทต.บ้านใหม่,19.176765,99.6209,วังเหนือ,วังเหนือ,ลำปาง,วัง,แม่น้ำวังตอนบน
WGPO,ลานกีฬา อบต.วังโป่ง,16.365877,100.83071,วังโป่ง,วังโป่ง,เพชรบูรณ์,น่าน,แม่น้ำน่านตอนล่างส่วนที่ 2
WGRY,อบต.วังโรงใหญ่,15.050581,101.66221,วังโรงใหญ่,สีคิ้ว,นครราชสีมา,มูล,ลำตะคอง
WGSA,ทต.กลางเวียง,18.566164,100.735504,กลางเวียง,เวียงสา,น่าน,น่าน,แม่น้ำน่านส่วนที่ 3/1
WGTG,ที่ทำการผู้ใหญ่บ้าน หมู่ 13 ต.วังทอง,16.831726,100.42884,วังทอง,วังทอง,พิษณุโลก,น่าน,แม่น้ำวังทอง
WNKH,อบต.วังน้ำเขียว,14.374443,101.86512,วังน้ำเขียว,วังน้ำเขียว,นครราชสีมา,มูล,ลำพระเพลิง
WNMI,อบต.วังหมี,14.415663,101.68403,วังหมี,วังน้ำเขียว,นครราชสีมา,มูล,ลำพระเพลิง
WPAP,ทต.เวียงป่าเป้า,19.363098,99.50249,เวียง,เวียงป่าเป้า,เชียงราย,โขงเหนือ,น้ำแม่ลาวส่วนที่ 1
WRRS,อบต.ศรีกะอาง,14.277974,101.12881,ศรีกะอาง,บ้านนา,นครนายก,บางปะกง,แม่น้ำนครนายก
WSPN,อบต.วังทรายพูน,16.40614,100.538666,วังทรายพูน,วังทรายพูน,พิจิตร,น่าน,แม่น้ำน่านตอนล่างส่วนที่ 2
WSTG,รร.บ้านไทรทอง,13.823291,99.28464,จรเข้เผือก,ด่านมะขามเตี้ย,กาญจนบุรี,แม่กลอง,ลำภาชี
WTBT,อบต.วัดโบสถ์,16.95817,100.33734,วัดโบสถ์,วัดโบสถ์,พิษณุโลก,น่าน,แม่น้ำวังทอง
WTCH,อบต.วังท่าช้าง,13.7595005,101.88695,วังท่าช้าง,กบินทร์บุรี,ปราจีนบุรี,บางปะกง,แม่น้ำพระปรงส่วนที่ 2
WTLG,บ่อบำบัด ทม.พิจิตร,16.433205,100.331985,ในเมือง,เมืองพิจิตร,พิจิตร,น่าน,แม่น้ำน่านตอนล่างส่วนที่ 2
WTSG,ทต.วัดสิงห์,15.258331,100.04499,วัดสิงห์,วัดสิงห์,ชัยนาท,ท่าจีน,ที่ราบแม่น้ำท่าจีน
YBKM,อบต.ขัวก่าย,17.602095,103.807076,ขัวก่าย,วานรนิวาส,สกลนคร,โขงตะวันออกเฉียงเหนือ,ห้วยน้ำยาม
